地区コード,線区コード,駅順コード,会社名,線区名,駅名,備考,緯度,経度
1,f6,29,多摩都市モノレール,多摩都市モノレール,程久保,,0,0
1,f6,2b,多摩都市モノレール,多摩都市モノレール,高幡不動,,0,0
1,f6,2d,多摩都市モノレール,多摩都市モノレール,万願寺,,0,0
1,f6,2f,多摩都市モノレール,多摩都市モノレール,甲州街道,,0,0
1,f6,31,多摩都市モノレール,多摩都市モノレール,柴崎体育館,,0,0
1,f6,33,多摩都市モノレール,多摩都市モノレール,立川南,,0,0
1,f6,35,多摩都市モノレール,多摩都市モノレール,立川北,,0,0
1,f6,37,多摩都市モノレール,多摩都市モノレール,高松,,0,0
1,f6,39,多摩都市モノレール,多摩都市モノレール,立飛,,0,0
1,f6,3b,多摩都市モノレール,多摩都市モノレール,泉体育館,,0,0
1,f6,3d,多摩都市モノレール,多摩都市モノレール,砂川七番,,0,0
1,fa,1,東京モノレール,東京モノレール羽田,モノレール浜松町,,0,0
1,fa,3,東京モノレール,東京モノレール羽田,天王洲アイル,,0,0
1,fa,4,東京モノレール,東京モノレール羽田,大井競馬場前,,0,0
1,fa,5,東京モノレール,東京モノレール羽田,流通センター,,0,0
1,fa,6,東京モノレール,東京モノレール羽田,昭和島,,0,0
1,fa,7,東京モノレール,東京モノレール羽田,整備場,,0,0
1,fa,9,東京モノレール,東京モノレール羽田,天空橋,,0,0
1,fa,b,東京モノレール,東京モノレール羽田,新整備場,,0,0
1,fa,c,東京モノレール,東京モノレール羽田,羽田空港第1ビル,,0,0
1,fa,d,東京モノレール,東京モノレール羽田,羽田空港第2ビル,,0,0
1,fb,1,湘南モノレール,江の島,大船,,0,0
1,fb,3,湘南モノレール,江の島,富士見町,,0,0
1,fb,5,湘南モノレール,江の島,湘南町屋,,0,0
1,fb,7,湘南モノレール,江の島,湘南深沢,,0,0
1,fb,9,湘南モノレール,江の島,西鎌倉,,0,0
1,fb,b,湘南モノレール,江の島,片瀬山,,0,0
1,fb,d,湘南モノレール,江の島,目白山下,,0,0
1,fb,f,湘南モノレール,江の島,湘南江の島,,0,0
1,fd,2,伊豆箱根鉄道,駿豆,三島,,0,0
1,fd,4,伊豆箱根鉄道,駿豆,三島広小路,,0,0
1,fd,6,伊豆箱根鉄道,駿豆,三島田町,,0,0
1,fd,8,伊豆箱根鉄道,駿豆,三島二日町,,0,0
1,fd,a,伊豆箱根鉄道,駿豆,大場,,0,0
1,fd,c,伊豆箱根鉄道,駿豆,伊豆仁田,,0,0
1,fd,e,伊豆箱根鉄道,駿豆,原木,,0,0
1,fd,10,伊豆箱根鉄道,駿豆,韮山,,0,0
1,fd,12,伊豆箱根鉄道,駿豆,伊豆長岡,,0,0
1,fd,14,伊豆箱根鉄道,駿豆,田京,,0,0
1,fd,16,伊豆箱根鉄道,駿豆,大仁,,0,0
1,fd,18,伊豆箱根鉄道,駿豆,牧之郷,,0,0
1,fd,1a,伊豆箱根鉄道,駿豆,修善寺,,0,0
1,fe,2,伊豆箱根鉄道,大雄山,小田原,,0,0
1,fe,4,伊豆箱根鉄道,大雄山,緑町,,0,0
1,fe,6,伊豆箱根鉄道,大雄山,井細田,,0,0
1,fe,8,伊豆箱根鉄道,大雄山,五百羅漢,,0,0
1,fe,a,伊豆箱根鉄道,大雄山,穴部,,0,0
1,fe,c,伊豆箱根鉄道,大雄山,飯田岡,,0,0
1,fe,e,伊豆箱根鉄道,大雄山,相模沼田,,0,0
1,fe,10,伊豆箱根鉄道,大雄山,岩原,,0,0
1,fe,12,伊豆箱根鉄道,大雄山,塚原,,0,0
1,fe,14,伊豆箱根鉄道,大雄山,和田河原,,0,0
1,fe,16,伊豆箱根鉄道,大雄山,富士フィルム前,,0,0
1,fe,18,伊豆箱根鉄道,大雄山,大雄山,,0,0
1,ff,2,伊豆急行,伊豆急行,伊東,,0,0
1,ff,a,伊豆急行,伊豆急行,伊豆高原,,0,0
1,ff,18,伊豆急行,伊豆急行,河津,,0,0
2,80,34,和歌山電鐵,貴志川,和歌山,,0,0
2,81,1,大阪市交通局,本局,売店販売用,,0,0
2,81,15,大阪市交通局,1号,江坂,御堂筋線,0,0
2,81,16,大阪市交通局,1号,東三国,御堂筋線,0,0
2,81,17,大阪市交通局,1号,新大阪,御堂筋線,0,0
2,81,18,大阪市交通局,1号,西中島南方,御堂筋線,0,0
2,81,1b,大阪市交通局,1号,中津,御堂筋線,0,0
2,81,1c,大阪市交通局,1号,梅田,御堂筋線,0,0
2,81,1f,大阪市交通局,1号,淀屋橋,御堂筋線,0,0
2,81,21,大阪市交通局,1号,本町,御堂筋線,0,0
2,81,23,大阪市交通局,1号,心斎橋,御堂筋線,0,0
2,81,24,大阪市交通局,1号,なんば,御堂筋線,0,0
2,81,25,大阪市交通局,1号,大国町,御堂筋線,0,0
2,81,28,大阪市交通局,1号,動物園前,御堂筋線,0,0
2,81,2a,大阪市交通局,1号,天王寺,御堂筋線,0,0
2,81,2c,大阪市交通局,1号,昭和町,御堂筋線,0,0
2,81,2d,大阪市交通局,1号,西田辺,御堂筋線,0,0
2,81,2e,大阪市交通局,1号,長居,御堂筋線,0,0
2,81,2f,大阪市交通局,1号,あびこ,御堂筋線,0,0
2,81,30,大阪市交通局,1号,北花田,御堂筋線,0,0
2,81,31,大阪市交通局,1号,新金岡,御堂筋線,0,0
2,81,32,大阪市交通局,1号,なかもず,御堂筋線,0,0
2,81,87,大阪市交通局,全,全線定期,,0,0
2,82,12,大阪市交通局,2号,大日,谷町線,0,0
2,82,14,大阪市交通局,2号,守口,谷町線,0,0
2,82,15,大阪市交通局,2号,太子橋今市,谷町線,0,0
2,82,16,大阪市交通局,2号,千林大宮,谷町線,0,0
2,82,17,大阪市交通局,2号,関目高殿,谷町線,0,0
2,82,18,大阪市交通局,2号,野江内代,谷町線,0,0
2,82,19,大阪市交通局,2号,都島,谷町線,0,0
2,82,1a,大阪市交通局,2号,天神橋筋六丁目,谷町線,0,0
2,82,1b,大阪市交通局,2号,中崎町,谷町線,0,0
2,82,1c,大阪市交通局,2号,東梅田,谷町線,0,0
2,82,1e,大阪市交通局,2号,南森町,谷町線,0,0
2,82,22,大阪市交通局,2号,天満橋,谷町線,0,0
2,82,24,大阪市交通局,2号,谷町四丁目,谷町線,0,0
2,82,26,大阪市交通局,2号,谷町六丁目,谷町線,0,0
2,82,27,大阪市交通局,2号,谷町九丁目,谷町線,0,0
2,82,28,大阪市交通局,2号,四天王寺前夕陽ヶ丘,谷町線,0,0
2,82,2a,大阪市交通局,2号,天王寺,谷町線,0,0
2,82,2c,大阪市交通局,2号,阿倍野,谷町線,0,0
2,82,2e,大阪市交通局,2号,文の里,谷町線,0,0
2,82,2f,大阪市交通局,2号,田辺,谷町線,0,0
2,82,30,大阪市交通局,2号,駒川中野,谷町線,0,0
2,82,31,大阪市交通局,2号,平野,谷町線,0,0
2,82,32,大阪市交通局,2号,喜連瓜破,谷町線,0,0
2,82,33,大阪市交通局,2号,出戸,谷町線,0,0
2,82,34,大阪市交通局,2号,長原,谷町線,0,0
2,82,35,大阪市交通局,2号,八尾南,谷町線,0,0
2,83,1c,大阪市交通局,3号,西梅田,四つ橋線,0,0
2,83,1e,大阪市交通局,3号,肥後橋,四つ橋線,0,0
2,83,21,大阪市交通局,3号,本町,四つ橋線,0,0
2,83,22,大阪市交通局,3号,四ツ橋,四つ橋線,0,0
2,83,24,大阪市交通局,3号,なんば,四つ橋線,0,0
2,83,25,大阪市交通局,3号,大国町,四つ橋線,0,0
2,83,26,大阪市交通局,3号,花園町,四つ橋線,0,0
2,83,27,大阪市交通局,3号,岸里,四つ橋線,0,0
2,83,28,大阪市交通局,3号,玉出,四つ橋線,0,0
2,83,29,大阪市交通局,3号,北加賀屋,四つ橋線,0,0
2,83,2a,大阪市交通局,3号,住之江公園,四つ橋線,0,0
2,84,16,大阪市交通局,4号,コスモスクエア,中央線,0,0
2,84,17,大阪市交通局,4号,大阪港,中央線,0,0
2,84,18,大阪市交通局,4号,朝潮橋,中央線,0,0
2,84,19,大阪市交通局,4号,弁天町,中央線,0,0
2,84,1d,大阪市交通局,4号,九条,中央線,0,0
2,84,1f,大阪市交通局,4号,阿波座,中央線,0,0
2,84,21,大阪市交通局,4号,本町,中央線,0,0
2,84,22,大阪市交通局,4号,堺筋本町,中央線,0,0
2,84,24,大阪市交通局,4号,谷町四丁目,中央線,0,0
2,84,26,大阪市交通局,4号,森ノ宮,中央線,0,0
2,84,27,大阪市交通局,4号,緑橋,中央線,0,0
2,84,28,大阪市交通局,4号,深江橋,中央線,0,0
2,84,29,大阪市交通局,4号,高井田,中央線,0,0
2,84,2b,大阪市交通局,4号,長田,中央線,0,0
2,85,1b,大阪市交通局,5号,野田阪神,千日前線,0,0
2,85,1d,大阪市交通局,5号,玉川,千日前線,0,0
2,85,1f,大阪市交通局,5号,阿波座,千日前線,0,0
2,85,21,大阪市交通局,5号,西長堀,千日前線,0,0
2,85,23,大阪市交通局,5号,桜川,千日前線,0,0
2,85,24,大阪市交通局,5号,なんば,千日前線,0,0
2,85,25,大阪市交通局,5号,日本橋,千日前線,0,0
2,85,27,大阪市交通局,5号,谷町九丁目,千日前線,0,0
2,85,29,大阪市交通局,5号,鶴橋,千日前線,0,0
2,85,2a,大阪市交通局,5号,今里,千日前線,0,0
2,85,2b,大阪市交通局,5号,新深江,千日前線,0,0
2,85,2c,大阪市交通局,5号,小路,千日前線,0,0
2,85,2d,大阪市交通局,5号,北巽,千日前線,0,0
2,85,2e,大阪市交通局,5号,南巽,千日前線,0,0
2,86,1a,大阪市交通局,6号,天神橋筋六丁目,堺筋線,0,0
2,86,1c,大阪市交通局,6号,扇町,堺筋線,0,0
2,86,1e,大阪市交通局,6号,南森町,堺筋線,0,0
2,86,20,大阪市交通局,6号,北浜,堺筋線,0,0
2,86,22,大阪市交通局,6号,堺筋本町,堺筋線,0,0
2,86,24,大阪市交通局,6号,長堀橋,堺筋線,0,0
2,86,25,大阪市交通局,6号,日本橋,堺筋線,0,0
2,86,26,大阪市交通局,6号,恵美須町,堺筋線,0,0
2,86,28,大阪市交通局,6号,動物園前,堺筋線,0,0
2,86,2a,大阪市交通局,6号,天下茶屋,堺筋線,0,0
2,87,7,大阪市交通局,7号,門真南,長堀鶴見緑地線,0,0
2,87,8,大阪市交通局,7号,鶴見緑地,長堀鶴見緑地線,0,0
2,87,a,大阪市交通局,7号,横堤,長堀鶴見緑地線,0,0
2,87,b,大阪市交通局,7号,今福鶴見,長堀鶴見緑地線,0,0
2,87,c,大阪市交通局,7号,蒲生四丁目,長堀鶴見緑地線,0,0
2,87,e,大阪市交通局,7号,京橋,長堀鶴見緑地線,0,0
2,87,f,大阪市交通局,7号,大阪ビジネスパーク,長堀鶴見緑地線,0,0
2,87,11,大阪市交通局,7号,森ノ宮,長堀鶴見緑地線,0,0
2,87,12,大阪市交通局,7号,玉造,長堀鶴見緑地線,0,0
2,87,14,大阪市交通局,7号,谷町六丁目,長堀鶴見緑地線,0,0
2,87,15,大阪市交通局,7号,松屋町,長堀鶴見緑地線,0,0
2,87,16,大阪市交通局,7号,長堀橋,長堀鶴見緑地線,0,0
2,87,17,大阪市交通局,7号,心斎橋,長堀鶴見緑地線,0,0
2,87,19,大阪市交通局,7号,西大橋,長堀鶴見緑地線,0,0
2,87,1a,大阪市交通局,7号,西長堀,長堀鶴見緑地線,0,0
2,87,1b,大阪市交通局,7号,ドーム前千代崎,長堀鶴見緑地線,0,0
2,87,1c,大阪市交通局,7号,大正,長堀鶴見緑地線,0,0
2,88,7,大阪市交通局,8号,井高野,今里筋線,0,0
2,88,9,大阪市交通局,8号,瑞光四丁目,今里筋線,0,0
2,88,b,大阪市交通局,8号,だいどう豊里,今里筋線,0,0
2,88,d,大阪市交通局,8号,太子橋今市,今里筋線,0,0
2,88,f,大阪市交通局,8号,清水,今里筋線,0,0
2,88,11,大阪市交通局,8号,新森古市,今里筋線,0,0
2,88,13,大阪市交通局,8号,関目成育,今里筋線,0,0
2,88,15,大阪市交通局,8号,蒲生四丁目,今里筋線,0,0
2,88,17,大阪市交通局,8号,鴫野,今里筋線,0,0
2,88,19,大阪市交通局,8号,緑橋,今里筋線,0,0
2,88,1b,大阪市交通局,8号,今里,今里筋線,0,0
2,8a,95,京都市交通局,烏丸,松ヶ崎,,0,0
2,8a,98,京都市交通局,烏丸,北山,,0,0
2,8a,99,京都市交通局,烏丸,北大路,,0,0
2,8a,9a,京都市交通局,烏丸,鞍馬口,,0,0
2,8a,9c,京都市交通局,烏丸,今出川,,0,0
2,8a,9e,京都市交通局,烏丸,丸太町,,0,0
2,8a,9f,京都市交通局,烏丸,烏丸御池,,0,0
2,8a,a1,京都市交通局,烏丸,四条,,0,0
2,8a,a3,京都市交通局,烏丸,五条,,0,0
2,8a,a5,京都市交通局,烏丸,京都,,0,0
2,8a,a7,京都市交通局,烏丸,九条,,0,0
2,8a,a8,京都市交通局,烏丸,十条,,0,0
2,8a,a9,京都市交通局,烏丸,くいな橋,,0,0
2,8a,aa,京都市交通局,烏丸,竹田,,0,0
2,8b,93,京都市交通局,東西,六地蔵,,0,0
2,8b,95,京都市交通局,東西,石田,,0,0
2,8b,97,京都市交通局,東西,醍醐,,0,0
2,8b,99,京都市交通局,東西,小野,,0,0
2,8b,9b,京都市交通局,東西,椥辻,,0,0
2,8b,9d,京都市交通局,東西,東野,,0,0
2,8b,9f,京都市交通局,東西,山科,,0,0
2,8b,a1,京都市交通局,東西,御陵,,0,0
2,8b,a3,京都市交通局,東西,蹴上,,0,0
2,8b,a5,京都市交通局,東西,東山,,0,0
2,8b,a6,京都市交通局,東西,三条京阪,,0,0
2,8b,a7,京都市交通局,東西,京都市役所前,,0,0
2,8b,ab,京都市交通局,東西,二条城前,,0,0
2,8b,ac,京都市交通局,東西,二条,,0,0
2,8c,16,大阪市交通局,南港ポートタウン,コスモスクエア,ニュートラム,0,0
2,8c,1a,大阪市交通局,南港ポートタウン,トレードセンター前,ニュートラム,0,0
2,8c,1c,大阪市交通局,南港ポートタウン,中ふ頭,ニュートラム,0,0
2,8c,1e,大阪市交通局,南港ポートタウン,ポートタウン西,ニュートラム,0,0
2,8c,20,大阪市交通局,南港ポートタウン,ポートタウン東,ニュートラム,0,0
2,8c,22,大阪市交通局,南港ポートタウン,フェリーターミナル,ニュートラム,0,0
2,8c,24,大阪市交通局,南港ポートタウン,南港東,ニュートラム,0,0
2,8c,26,大阪市交通局,南港ポートタウン,南港口,ニュートラム,0,0
2,8c,28,大阪市交通局,南港ポートタウン,平林,ニュートラム,0,0
2,8c,2a,大阪市交通局,南港ポートタウン,住之江公園,ニュートラム,0,0
2,8d,16,大阪港トランスポートシステム,テクノポート,コスモスクエア,移管により現在未利用,0,0
2,8d,17,大阪港トランスポートシステム,テクノポート,大阪港,移管により現在未利用,0,0
2,8e,16,大阪港トランスポートシステム,ニュートラムテクノポート,コスモスクエア,移管により現在未利用,0,0
2,8e,1a,大阪港トランスポートシステム,ニュートラムテクノポート,トレードセンター前,移管により現在未利用,0,0
2,8e,1c,大阪港トランスポートシステム,ニュートラムテクノポート,中ふ頭,移管により現在未利用,0,0
2,8f,1,愛知高速交通,東部丘陵,藤が丘,リニモ,0,0
2,8f,4,愛知高速交通,東部丘陵,はなみずき通,リニモ,0,0
2,8f,7,愛知高速交通,東部丘陵,杁ヶ池公園,リニモ,0,0
2,8f,a,愛知高速交通,東部丘陵,長久手古戦場,リニモ,0,0
2,8f,d,愛知高速交通,東部丘陵,芸大西,リニモ,0,0
2,8f,10,愛知高速交通,東部丘陵,公園西,リニモ,0,0
2,8f,13,愛知高速交通,東部丘陵,愛・地球博記念公園,リニモ,0,0
2,8f,16,愛知高速交通,東部丘陵,陶磁資料館南,リニモ,0,0
2,8f,19,愛知高速交通,東部丘陵,八草,リニモ,0,0
2,8f,43,神戸高速鉄道,東西,阪神三宮,,0,0
2,8f,44,神戸高速鉄道,東西,元町,,0,0
2,8f,46,神戸高速鉄道,東西,西元町,,0,0
2,8f,48,神戸高速鉄道,東西,高速神戸,,0,0
2,8f,49,神戸高速鉄道,東西,新開地,,0,0
2,8f,4b,神戸高速鉄道,東西,大開,,0,0
2,8f,4d,神戸高速鉄道,東西,高速長田,,0,0
2,8f,4f,神戸高速鉄道,東西,西代,,0,0
2,90,44,神戸高速鉄道,東西,阪急三宮,,0,0
2,90,46,神戸高速鉄道,東西,花隈,,0,0
2,91,4f,神戸高速鉄道,南北,湊川,,0,0
2,93,1,阪神電気鉄道,本,梅田,,0,0
2,93,3,阪神電気鉄道,本,福島,,0,0
2,93,5,阪神電気鉄道,本,野田,,0,0
2,93,7,阪神電気鉄道,本,淀川,,0,0
2,93,9,阪神電気鉄道,本,姫島,,0,0
2,93,b,阪神電気鉄道,本,千船,,0,0
2,93,d,阪神電気鉄道,本,杭瀬,,0,0
2,93,f,阪神電気鉄道,本,大物,,0,0
2,93,11,阪神電気鉄道,本,尼崎,,0,0
2,93,13,阪神電気鉄道,本,出屋敷,,0,0
2,93,15,阪神電気鉄道,本,尼崎センタープール前,,0,0
2,93,17,阪神電気鉄道,本,武庫川,,0,0
2,93,19,阪神電気鉄道,本,鳴尾,,0,0
2,93,1b,阪神電気鉄道,本,甲子園,,0,0
2,93,1d,阪神電気鉄道,本,久寿川,,0,0
2,93,1e,阪神電気鉄道,本,今津,,0,0
2,93,21,阪神電気鉄道,本,西宮,,0,0
2,93,23,阪神電気鉄道,本,香櫨園,,0,0
2,93,25,阪神電気鉄道,本,打出,,0,0
2,93,27,阪神電気鉄道,本,芦屋,,0,0
2,93,29,阪神電気鉄道,本,深江,,0,0
2,93,2b,阪神電気鉄道,本,青木,,0,0
2,93,2d,阪神電気鉄道,本,魚崎,,0,0
2,93,2f,阪神電気鉄道,本,住吉,,0,0
2,93,30,阪神電気鉄道,本,御影,,0,0
2,93,32,阪神電気鉄道,本,石屋川,,0,0
2,93,34,阪神電気鉄道,本,新在家,,0,0
2,93,36,阪神電気鉄道,本,大石,,0,0
2,93,37,阪神電気鉄道,本,西灘,,0,0
2,93,38,阪神電気鉄道,本,岩屋,,0,0
2,93,3a,阪神電気鉄道,本,春日野道,,0,0
2,93,3c,阪神電気鉄道,本,三宮,,0,0
2,93,3e,阪神電気鉄道,本,元町,,0,0
2,94,7,阪神電気鉄道,西大阪,西九条,,0,0
2,94,8,阪神電気鉄道,西大阪,千鳥橋,,0,0
2,94,9,阪神電気鉄道,西大阪,伝法,,0,0
2,94,b,阪神電気鉄道,西大阪,福,,0,0
2,94,d,阪神電気鉄道,西大阪,出来島,,0,0
2,95,19,阪神電気鉄道,武庫川,東鳴尾,,0,0
2,95,1a,阪神電気鉄道,武庫川,洲先,,0,0
2,95,1b,阪神電気鉄道,武庫川,武庫川団地前,,0,0
2,9d,1,阪急電鉄,神戸本,梅田,,0,0
2,9d,3,阪急電鉄,神戸本,中津,,0,0
2,9d,5,阪急電鉄,神戸本,十三,,0,0
2,9d,7,阪急電鉄,神戸本,神崎川,,0,0
2,9d,a,阪急電鉄,神戸本,園田,,0,0
2,9d,d,阪急電鉄,神戸本,塚口,,0,0
2,9d,f,阪急電鉄,神戸本,武庫之荘,,0,0
2,9d,12,阪急電鉄,神戸本,西宮北口,,0,0
2,9d,14,阪急電鉄,神戸本,夙川,,0,0
2,9d,16,阪急電鉄,神戸本,芦屋川,,0,0
2,9d,18,阪急電鉄,神戸本,岡本,,0,0
2,9d,1a,阪急電鉄,神戸本,御影,,0,0
2,9d,1c,阪急電鉄,神戸本,六甲,,0,0
2,9d,1e,阪急電鉄,神戸本,王子公園,,0,0
2,9d,20,阪急電鉄,神戸本,春日野道,,0,0
2,9d,22,阪急電鉄,神戸本,三宮,,0,0
2,9e,1,阪急電鉄,宝塚本,梅田,,0,0
2,9e,3,阪急電鉄,宝塚本,中津,,0,0
2,9e,5,阪急電鉄,宝塚本,十三,,0,0
2,9e,7,阪急電鉄,宝塚本,三国,,0,0
2,9e,9,阪急電鉄,宝塚本,庄内,,0,0
2,9e,b,阪急電鉄,宝塚本,服部,,0,0
2,9e,d,阪急電鉄,宝塚本,曽根,,0,0
2,9e,e,阪急電鉄,宝塚本,岡町,,0,0
2,9e,11,阪急電鉄,宝塚本,豊中,,0,0
2,9e,13,阪急電鉄,宝塚本,蛍池,,0,0
2,9e,15,阪急電鉄,宝塚本,石橋,,0,0
2,9e,17,阪急電鉄,宝塚本,池田,,0,0
2,9e,19,阪急電鉄,宝塚本,川西能勢口,,0,0
2,9e,1b,阪急電鉄,宝塚本,雲雀丘花屋敷,,0,0
2,9e,1d,阪急電鉄,宝塚本,山本,,0,0
2,9e,1f,阪急電鉄,宝塚本,中山,,0,0
2,9e,21,阪急電鉄,宝塚本,売布神社,,0,0
2,9e,23,阪急電鉄,宝塚本,清荒神,,0,0
2,9e,25,阪急電鉄,宝塚本,宝塚,,0,0
2,9f,1,阪急電鉄,京都本,梅田,,0,0
2,9f,5,阪急電鉄,京都本,十三,,0,0
2,9f,7,阪急電鉄,京都本,南方,,0,0
2,9f,9,阪急電鉄,京都本,崇禅寺,,0,0
2,9f,b,阪急電鉄,京都本,淡路,,0,0
2,9f,d,阪急電鉄,京都本,上新庄,,0,0
2,9f,f,阪急電鉄,京都本,相川,,0,0
2,9f,11,阪急電鉄,京都本,正雀,,0,0
2,9f,14,阪急電鉄,京都本,南茨木,,0,0
2,9f,16,阪急電鉄,京都本,茨木市,,0,0
2,9f,18,阪急電鉄,京都本,総持寺,,0,0
2,9f,1a,阪急電鉄,京都本,富田,,0,0
2,9f,1d,阪急電鉄,京都本,高槻市,,0,0
2,9f,20,阪急電鉄,京都本,上牧,,0,0
2,9f,22,阪急電鉄,京都本,水無瀬,,0,0
2,9f,24,阪急電鉄,京都本,大山崎,,0,0
2,9f,27,阪急電鉄,京都本,長岡天神,,0,0
2,9f,29,阪急電鉄,京都本,西向日,,0,0
2,9f,2b,阪急電鉄,京都本,東向日,,0,0
2,9f,2c,阪急電鉄,京都本,洛西口,,0,0
2,9f,2d,阪急電鉄,京都本,桂,,0,0
2,9f,2f,阪急電鉄,京都本,西京極,,0,0
2,9f,31,阪急電鉄,京都本,西院,,0,0
2,9f,33,阪急電鉄,京都本,大宮,,0,0
2,9f,35,阪急電鉄,京都本,烏丸,,0,0
2,9f,37,阪急電鉄,京都本,河原町,,0,0
2,a0,d,阪急電鉄,伊丹,塚口,,0,0
2,a0,f,阪急電鉄,伊丹,稲野,,0,0
2,a0,11,阪急電鉄,伊丹,新伊丹,,0,0
2,a0,13,阪急電鉄,伊丹,伊丹,,0,0
2,a1,e,阪急電鉄,今津,今津,,0,0
2,a1,10,阪急電鉄,今津,阪神国道,,0,0
2,a1,12,阪急電鉄,今津,西宮北口,,0,0
2,a1,14,阪急電鉄,今津,門戸厄神,,0,0
2,a1,16,阪急電鉄,今津,甲東園,,0,0
2,a1,18,阪急電鉄,今津,仁川,,0,0
2,a1,1a,阪急電鉄,今津,小林,,0,0
2,a1,1c,阪急電鉄,今津,逆瀬川,,0,0
2,a1,1e,阪急電鉄,今津,宝塚南口,,0,0
2,a1,20,阪急電鉄,今津,宝塚,,0,0
2,a2,14,阪急電鉄,甲陽,夙川,,0,0
2,a2,16,阪急電鉄,甲陽,苦楽園口,,0,0
2,a2,18,阪急電鉄,甲陽,甲陽園,,0,0
2,a3,15,阪急電鉄,箕面,石橋,,0,0
2,a3,17,阪急電鉄,箕面,桜井,,0,0
2,a3,19,阪急電鉄,箕面,牧落,,0,0
2,a3,1b,阪急電鉄,箕面,箕面,,0,0
2,a4,7,阪急電鉄,千里,天神橋筋六丁目,,0,0
2,a4,9,阪急電鉄,千里,柴島,,0,0
2,a4,b,阪急電鉄,千里,淡路,,0,0
2,a4,d,阪急電鉄,千里,下新庄,,0,0
2,a4,f,阪急電鉄,千里,吹田,,0,0
2,a4,11,阪急電鉄,千里,豊津,,0,0
2,a4,13,阪急電鉄,千里,関大前,,0,0
2,a4,15,阪急電鉄,千里,千里山,,0,0
2,a4,17,阪急電鉄,千里,南千里,,0,0
2,a4,19,阪急電鉄,千里,山田,,0,0
2,a4,1b,阪急電鉄,千里,北千里,,0,0
2,a5,2d,阪急電鉄,嵐山,桂,,0,0
2,a5,2f,阪急電鉄,嵐山,上桂,,0,0
2,a5,31,阪急電鉄,嵐山,松尾,,0,0
2,a5,32,名古屋鉄道,名古屋本,豊橋,,0,0
2,a5,33,阪急電鉄,嵐山,嵐山,,0,0
2,a5,60,名古屋鉄道,名古屋本,中京競馬場前,,0,0
2,a5,7c,名古屋鉄道,名古屋本,東枇杷島,,0,0
2,a5,7e,名古屋鉄道,名古屋本,枇杷島分岐点,,0,0
2,a5,80,名古屋鉄道,名古屋本,西枇杷島,,0,0
2,a5,82,名古屋鉄道,名古屋本,二ツ杁,,0,0
2,a5,a0,名古屋鉄道,名古屋本,木曽川堤,,0,0
2,a5,a2,名古屋鉄道,名古屋本,東笠松,廃止,0,0
2,a5,ac,名古屋鉄道,名古屋本,名鉄岐阜,,0,0
2,ab,1,大阪高速鉄道,大阪モノレール,大阪空港,大阪モノレール,0,0
2,ab,3,大阪高速鉄道,大阪モノレール,蛍池,大阪モノレール,0,0
2,ab,5,大阪高速鉄道,大阪モノレール,柴原,大阪モノレール,0,0
2,ab,7,大阪高速鉄道,大阪モノレール,少路,大阪モノレール,0,0
2,ab,9,大阪高速鉄道,大阪モノレール,千里中央,大阪モノレール,0,0
2,ab,b,大阪高速鉄道,大阪モノレール,山田,大阪モノレール,0,0
2,ab,d,大阪高速鉄道,大阪モノレール,万博記念公園,大阪モノレール,0,0
2,ab,f,大阪高速鉄道,大阪モノレール,宇野辺,大阪モノレール,0,0
2,ab,11,大阪高速鉄道,大阪モノレール,南茨木,大阪モノレール,0,0
2,ab,13,大阪高速鉄道,大阪モノレール,沢良宜,大阪モノレール,0,0
2,ab,15,大阪高速鉄道,大阪モノレール,摂津,大阪モノレール,0,0
2,ab,17,大阪高速鉄道,大阪モノレール,南摂津,大阪モノレール,0,0
2,ab,19,大阪高速鉄道,大阪モノレール,大日,大阪モノレール,0,0
2,ab,1b,大阪高速鉄道,大阪モノレール,門真市,大阪モノレール,0,0
2,ac,f,大阪高速鉄道,国際文化公園都市,公園東口,彩都線,0,0
2,ac,11,大阪高速鉄道,国際文化公園都市,阪大病院前,彩都線,0,0
2,ac,13,大阪高速鉄道,国際文化公園都市,豊川,彩都線,0,0
2,ac,15,大阪高速鉄道,国際文化公園都市,彩都西,彩都線,0,0
2,ac,38,名古屋鉄道,空港,中部国際空港,,0,0
2,ad,a,名古屋鉄道,築港,東名古屋港,,0,0
2,ad,19,能勢電鉄,妙見,川西能勢口,,0,0
2,ad,1b,能勢電鉄,妙見,絹延橋,,0,0
2,ad,1d,能勢電鉄,妙見,滝山,,0,0
2,ad,1f,能勢電鉄,妙見,鶯の森,,0,0
2,ad,21,能勢電鉄,妙見,鼓滝,,0,0
2,ad,23,能勢電鉄,妙見,多田,,0,0
2,ad,25,能勢電鉄,妙見,平野,,0,0
2,ad,27,能勢電鉄,妙見,一の鳥居,,0,0
2,ad,29,能勢電鉄,妙見,畦野,,0,0
2,ad,2b,能勢電鉄,妙見,山下,,0,0
2,ad,2d,能勢電鉄,妙見,笹部,,0,0
2,ad,2f,能勢電鉄,妙見,光風台,,0,0
2,ad,30,能勢電鉄,妙見,ときわ台,,0,0
2,ad,32,能勢電鉄,妙見,妙見口,,0,0
2,ae,a,名古屋鉄道,河和,高横須賀,,0,0
2,ae,14,名古屋鉄道,河和,坂部,,0,0
2,ae,15,名古屋鉄道,河和,阿久比,,0,0
2,ae,16,名古屋鉄道,河和,椋岡,2006.12.16廃止,0,0
2,ae,22,名古屋鉄道,河和,青山,,0,0
